doc_id,chunk_id,char_start,text,chunk_quality_bin,doc_quality_bin
17810,10,16794,"39.450 37.400 36.400 38,708 44.650 38.700 39.950 32.200 | 28.700 | 26.750
38.600 36.600 35,600 32.950 43.650 87.850 33,200 31,500 | 28.100 | 26.150
38.250 36.250 35.300) 32,658 48.250 37,500 |, 32.900 | «31.200 | 27.850 | 25.900
38.050 36,100) 35,100) 32,500 43.050 37.350) 32,750 31.050 | 27.700 | 25.800
38.500 36.500 35/500 32.850 43.550 37.750 39.100 31.400 | 22.000 | 26.100
36.700 34.800 33.850 31.350 41.500 36.000 31.550 29.950 | 26.700 | 24.850
39/080 37.050 36,050 38.350 44.200 38.300 33.600 31/850 . | 28.450 | 26.450
87.850 35/850 84.900 32.300 42.000 37.100 32.550 30.850 | 27.950 | 25.650
36,930 35/050 34.100 31/550 || 41.800 36,250 31.000 30.150 | 26.900 | 25.050
37.300 35.400 34.400 31,850 42:20 26.600 32.100 30,450 | 27.150 .| 25.300
36.000 34.100 33.200 30.750 40.700 35.300 30.950 29.350 | 26.200 | 24.400
38.500 36.500 35.500 32,900 43.550 37.780 33.100 31/400 | 29.000 | 26.100
33.450 32,550 50.150 39,950 34,650 30.350 28.800 | 25.700 | 23.900

34.250 22,500 91.600 29.250 38.750 33.600 29.450 27.950 | 24.950 | 23.200
33.900 32,150 31.300 20.950 38.350 33,300 29.150 27.650 | 24,700 | 23.000
34.150 31.400 30.550 20.300 37.450 32,500 28,500 27.060 | 24.100 | 22.450
32.450 30.750 29.950 27.700 36,700 31,800 27.900 26.450 | 23.600 | 22.000
25.550 31.850 30.950 28.650 37,950 32.900 28.850 | -27.400 | 24.450 | 22.750
31,250 29,650 28.850 26.700 35,850 31.109 26.900 25.500 | 22,759 | 21.200
31.500 29.850 29,050 26.900 36.100 34,900 27.100 25.700 | 22.950 | 21.550
30.200 28,650 27.900 25.800 34,800 30.150 26.000 24.650 | 22.000 | 20.500
29150 27.650 26,900) 24,900 39.750 29,250 25.100 28.800 | 21.250 | 19.750
27.600 26.150 25,450 23,600 31 950 27.700 23.750 22,500 | 20.100 } 10.700

11

Accordo 11-VIII-1954 retribuzioni lavoratori industria risiera

TADELLA 3, — OPERAI DEL GRUPPO MERCEO)

Orerdio srEGALIZZATO",noisy,noisy
12311,79,145491,"Sondrio 23,93 | 24,51 | 25,06
Taranto 13,35 | 16,63 | 19,77
Terano 14,08 | 19,76 | 23,24
Tomi LL 2. | 16,22 | 19,4 | 22,58
Torino Li 37,21 | 37,21 | 87,21
Trapani 22/22/22 1,70 6,06 10,24
Trento Li 1  | 22,58 | 29,54 | 24,46
Treviso Li 15,45 | 17,32 | 19,11
Trieste. ii 20,58 | 21,53 | 22,44
Udino . 17,94 | 19,64 | 21,27
Varoso . 36,62 | 37,03 | 37,42
Venezia 21,98 | 22,94 | 23,85
Verbania Li i 24,76 | 25,33 | 25,87
Vereelli LL. 25,06 | 26,02 | 26,94
Verona Lili 2  | 18,75 | 20,26 | 21,71
Vicenza Lil 16,24 | 17,75 | 19,20
Viterbo LL 10,90 | 14,61 | 19,17

Nota. — Con decorrenza non anteriore al 19 gennaio 1971 le misure percentuali dell'indennità territoriate
di settore potranno subire inerementi nelle singole circoscrizioni territoriali per effetto della contrattazione iute-

grativa di cis all'articolo 17 del presente contratto.

75

C.c. n. i, 3-X11-1969 operai dipendenti dalle imprese edili ed affini

ALLEGATO €

ANZIANITA’ DI MESTIERE
Regolamento di attuazione dell'art. 38 del contratto (*)

$ 1. — L'anzianità di mestiere si computa a partire dal
1° gennaio 1967 ed è ragguagliata ad anno.

L’operaio matura un anno di anzianità di mestiere quando
nel corso di un anno solare abbia complessivamente prestato nel
settore, in qualsiasi località, almeno 1.500 ore di lavoro ordi-
nario, anche presso diversi datori di lavoro.

Se, nel corso dell'anno solare, l'operaio:

4) non ha raggiunto le 1.500 ore, ma ne ha prestate al
meno 800: tali ore. non sono computabili per la maturazione
dell'anzianità di mestiere, ma sono contabilizzate agli effetti
della commisurazione dei benefici previsti dai successivi 88 5 e 6,
salvo il verificarsi dell'ipotesi di cui alla lettera c) del $ 2;

b) non ha raggiunto le 800 ore, ma ne ha prestate almeno
500: tali ore non sono computabili ad alcun effetto, ma non
opera la decadenza di cui al $ 2, lettera 5), salvo il verificarsi
della ipotesi di cui alla lettera c) del paragrafo medesimo;",noisy,clean
19544,0,0,"ACCORDO ECONOMICO INTEGRATIVO
DEL CONTRATTO COLLETTIVO NAZIONALE DI LAVORO MODA ARTIGIANATO -
PELLETTERIA, CALZATURIERO, TESSILE E ABBIGLIAMENTO ED AFFINI,
CHIMICA E CERAMICA -
codice contratto V754

L’anno 2025 il giorno 21 del mese di Febbraio, in Roma, presso la sede di CONFSAL , sita in Viale
Trastevere 60, si sono costituite le seguenti Parti sociali

CNL Confederazione Nazionale del Lavoro, rappresentata dal Presidente Michele Antonio Eramo,

Confsal Federlavoratori, rappresentata dal Segretario Generale Federica Pascarelli,
CONFSAL- Confederazione Generale dei Sindacati Autonomi dei Lavoratori rappresentata
dal Segretario Generale Angelo Raffaele Margiotta.

Premesso che le parti ritengono necessario tutelare il potere di acquisto dei lavoratori e nel contempo
favorire sia la crescita e lo sviluppo delle imprese che il benessere dei dipendenti

convengono

che a decorrere dal 1 gennaio 2025 vengono adeguati i minimi tabellari in essere e pertanto
concordano di applicare le tabelle salariali di seguito riportate, che sostituiscono ogni altra tabella
salariale precedentemente in vigore
iiololii.ii.i.i.i
1. Tabelle minimi salariali
TABELLA A
SETTORE TESSILE ABBIGLIAMENTO

di Minimial-- | Minimal | Minimi al

[Sesto Ivello_|__©1.439,00_|_C1487,00_]
ettimo Tivello_|__T1.361,00_| 1.405,50 ]
* Da aggiungere indennità di funzione pari a € 21€

TABELLA B
SETTORE TESSILE CALZATURIERO

* Da aggiungere indennità di funzione pari a € 21

TABELLA C
SETTORE LAVORAZIONI A MANO E SU MISURA

Minimi al _- Minimi. al.
. 01/01/2025. 01/10/202

— € 1.973,00

TABELLA D SETTORE
OCCHIALERIA

E E n Minimi al È
I
[Secondo vete | T:9T700
[terzo Tvelo _|__C173600
DO

Quinto Tvello_]__C1.525,00 |

* Da aggiungere indennità di funzione pari a € 21

TABELLA E
Chimica, Gomma-Plastica, Vetro, Concia

7 Minimi Minimi a] x
Inquadramento | 01/01/2025 | 01/10/2025.
[Primo vello O* | 129,00 92,00
| Sese] _t196s.00 -}eZos0no —{__t21330 |]
«[_CI847,00 | CIII9,0 |

(Terzo velo _|_C1790,00 —]",noisy,noisy
6878,7,12677,"_ MIGIVAMWO]
L9'LOE BT eze B6°60£'pI ES] CSA MOUVANO]
EIA cassa t0GL EI Cesa SESCHI FINYENOI]
ST'OZITOE [EO'E 1685801 [400 OTT MIASYANON
6060811 SL'rSS5 USA 98'SSES VIUNON
EvvIiezi EGIE] EEZ40] [CoDS] NON
POSE SES0TE [x00°0 MIINONI
EGEO BOS6ESI [RL TTO 11°09s QV9S9A8T ainonj
Can xoo'o = pesce [oserei ov]
SOTTO EL 08'686-31 EE] Dv'soz Cc] [IZ] GE‘LTONSEE mal DINI
00775 [3600""0 2 ETEOPT EGCTE] ti] iz
08'087 [x00""0 I 40] DEI
ad ETO Li Ù4] il
BELIOI GIS EGoZA AN]_yNAII vizINaA-i
st'eraT Cao] L60097 B66IZTE SAl 19 VIZINIA-|
St'o60 E [960070 Di IS9ZSP6 Naj_vMMID VIZINIA:
TWTITT ESD LVIWIT EF"" 09] _VIINIO vIZINIA-
COCCIA Ecco IFLIGT PL'YLT'60T Na] VNOVINON- VI
ECusi Ecsol L0""S9E EFFE 33| VNOVINOY VITINIA]
CACIE) EIcA IE 19998 EP60r E8I CD) MNOVWOY-VIMN3]
LSGSSET CE33] Co] eL'coT Z0""09w""OPT ddl VNOVINOY VW]
07°6009 ESCISE] [seto'0 CIS] StSTO84 E VNOVWOY-WITHN3]
[soGisa |x900 80961 osOLS ULI DAI VovWOsYIMA]
La 086I Eoa TRIOZTI 0066098 il vsvWwcevnII]
ESELGE] EC CACco EVSEYTET 234 VNOVINOYWTUNI]
SSTI9OI ECHO] \KGC3] [CES 09] NOW NOYvI MI]
SI'SLET [IGT TS'GECE #0'610007 CO VINI dI]
LVELLDE ESSO] Os ELI LI'EEGSOI N INVANO]
FOSLI   | 035693 DI invano]
E] [1e00""0 Be EST CO ViNvdi
COS 000 Ei ssi av] FINvAvINO]
si [MESSE PL'IETS CIG STSITY Avati AA VIBAVIVII
i ONzLI [600""0 ESSO Oe'895 SS'GLE OT 2 CECZA
z CE CU CECO Coca ISS CO) MIBAVIVO]
I 00795 CEI 66 rrST [eLo9 CES] 607609 DI av
e OL'L8T [36600 009 ISS'OT Gy Stars SY MANTVI]
E CECHI [36000 ETA 458157 Ie'soLo 24] VLMONisva]
n VSSsri eort a16s peoste [sese ws ini vivonisve]
4 199v8 erge TUTN6T ILS TOTP6 6E IECEEA E OzzAsavi
I I2'erst 1%00""0 LI AZL'IT EGTOST SS PES LE 3dl OIZAUE
È OTLESE SCESTI EGG CIG [60*07 BITLITI CISZd HOj Quznuavi
I 10688 7 39'0v [0z'0 8099 [6867 Cos: 19°169""61 Dv (ZZIZET]
Ra COTTI RI DE

924 420 6107 2UOWNALIUOI

E I ETTI RSI

xa vet aa",noisy,clean
17866,3,0,"SerOtmAZZATI:
paga per B are. . >    ++ |[1439,50/1408,00:1396,00|1389, 50|1404, 50|{1339, 00[1425,50|1281,00|1219, 50|1362, 00]
pago per 9 are. . >    + 1|1539,90|1504, 50/1490,50:[1497,00|1503, 50||1434,50/1521,00|1477,50|1442, 50t1450,00]

PITTI [8637, 00/1600, 5011585, 50||1564,00|1602,00|11530,00|1616,50|1574, 00|1595, 50|1554,00|

poga per 10 ore.

Quariricari: i

di età maggiore ai 20

1202,50|1230,60|1240,00|1212,00|1223, 50]
11288, 50|1366,00|1327,50|1295,00|1310, 00]

pag per 8 ore. +. ++ 0 +. +. + >. [|1292,50/1264,50/1253,501256,00/1261,50

paga pier 9 ore, >; + + +++ +. {l1301,50/1351,00/1938,50|(1335,50|1950, 50!
paga per 10 016, +  + + + > + + + f{1471,00|1437,50/1424,00||1423,50/1439,50|1374,5011452,00/1414,50|1378, 50/1396, 50|

I
dei 18 ai 20 anni Hi

paga per Bore, LL  1254, 00|1227,00/1216,00)|1210,50|1224, 00||1167,00|1242,00|1209, 50|1176,00}1187,00
paga per 9 ore, LL (1340, 50/1311, 00/1299,00}|1296, 00|1310,00||1250,50|1925, 50/1288, 00|1256, s0|t271, 00|
pago per 10 ore. . .   +. + + + +. |[2427,00;1394,50/1381,50|/1981,00|1396, 50)|1333, 5011409, 00|1372,001337,0/1355,00|

doi 16 ai 13 anni:

paga per 8 ore.» |. <  <<. +. [{1102,00|1078,00Î1058,00|[1063,50/1015, 50|{1025,00'1091,50/1057,00|1033, 00|1042, 50
paga per 9 ore. «è +  +. ++ |{1177,50|1151,50/1141,00||119,50|1151,50|[1098, 00|1161,50/1131,00}1104,0011116, 50
paga per 10 are. . <.<, +, +. . > |[1259,50{1225,00/1213,50({1213,00|1227,00||1171,50/1238, 00/1205, 00|1175, 00/1190, 00

taferiori ai 16 wnni:
paga per 8 ore, |. <.<. +  | 912,00 892,00] 884,00/ 560,00) 830,00|| 848,00} 903,00) 874,50] 854,50/ 863,00
paga per 9 ore, . LL  0  {[ 974,50] 953,00] 944,50|( 942,00] 952,50| 909,00) 963,50] 936,00] 913,50| 924,00)

Ù

paga per 10 pre. < LL  + + -  [{1037,50:1014,00|1004,50||1004, 0011015,501| 969, 50|1024,00| 997,00) 972,00! 985,00;

Accordo 10-IF-1955 retribuzioni addetti industria molitoria e della pustificazione

AT LAVORI DISCONTINUI, DI SEMPLICE ATTESA O CUSTODIA",noisy,noisy
17809,10,16794,"39.450 37.400 36.400 38,708 44.650 38.700 39.950 32.200 | 28.700 | 26.750
38.600 36.600 35,600 32.950 43.650 87.850 33,200 31,500 | 28.100 | 26.150
38.250 36.250 35.300) 32,658 48.250 37,500 |, 32.900 | «31.200 | 27.850 | 25.900
38.050 36,100) 35,100) 32,500 43.050 37.350) 32,750 31.050 | 27.700 | 25.800
38.500 36.500 35/500 32.850 43.550 37.750 39.100 31.400 | 22.000 | 26.100
36.700 34.800 33.850 31.350 41.500 36.000 31.550 29.950 | 26.700 | 24.850
39/080 37.050 36,050 38.350 44.200 38.300 33.600 31/850 . | 28.450 | 26.450
87.850 35/850 84.900 32.300 42.000 37.100 32.550 30.850 | 27.950 | 25.650
36,930 35/050 34.100 31/550 || 41.800 36,250 31.000 30.150 | 26.900 | 25.050
37.300 35.400 34.400 31,850 42:20 26.600 32.100 30,450 | 27.150 .| 25.300
36.000 34.100 33.200 30.750 40.700 35.300 30.950 29.350 | 26.200 | 24.400
38.500 36.500 35.500 32,900 43.550 37.780 33.100 31/400 | 29.000 | 26.100
33.450 32,550 50.150 39,950 34,650 30.350 28.800 | 25.700 | 23.900

34.250 22,500 91.600 29.250 38.750 33.600 29.450 27.950 | 24.950 | 23.200
33.900 32,150 31.300 20.950 38.350 33,300 29.150 27.650 | 24,700 | 23.000
34.150 31.400 30.550 20.300 37.450 32,500 28,500 27.060 | 24.100 | 22.450
32.450 30.750 29.950 27.700 36,700 31,800 27.900 26.450 | 23.600 | 22.000
25.550 31.850 30.950 28.650 37,950 32.900 28.850 | -27.400 | 24.450 | 22.750
31,250 29,650 28.850 26.700 35,850 31.109 26.900 25.500 | 22,759 | 21.200
31.500 29.850 29,050 26.900 36.100 34,900 27.100 25.700 | 22.950 | 21.550
30.200 28,650 27.900 25.800 34,800 30.150 26.000 24.650 | 22.000 | 20.500
29150 27.650 26,900) 24,900 39.750 29,250 25.100 28.800 | 21.250 | 19.750
27.600 26.150 25,450 23,600 31 950 27.700 23.750 22,500 | 20.100 } 10.700

11

Accordo 11-VIII-1954 retribuzioni lavoratori industria risiera

TADELLA 3, — OPERAI DEL GRUPPO MERCEO)

Orerdio srEGALIZZATO",noisy,noisy
20433,1,1808,"- convengono che, a decorrere dal 1° ottobre 2025, vengano adeguati i minimi tabellari
in essere e concordano di applicare le tabelle salariali di seguito riportate, che
sostituiscono ogni altra tabella salariale precedentemente in vigore nel testo del CCNL
e ne fanno parte integrante, variando conseguentemente i relativi testi originari.

*  
1.

Modifica Tabella retributiva A
La tabella retributiva A viene così modificata e sostituita:
Minimi
Inquadramento
retributivi
retributivo
dal 01/10/2025
Quadri € 2.838,00
Primo Livello € 2.771,00
Secondo livello
€ 2.482,00
Super
Secondo livello € 2.314,00
Terzo livello € 2.159,00
Quarto livello € 2.016,00
Quinto livello € 1.974,00
Sesto livello € 1.932,00
Settimo livello € 1.743,00
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
___________________ ___________________ ___________________",noisy,noisy
17938,1,1867,"- la definizione di tempi e modalità del pregresso avverrà entro il 30 giugno 2007 in
sede di confronto decentrato, ambito idoneo ove verificare la sussistenza delle
condizioni necessarie affinché ciascuna struttura possa adempiere alle previsioni del
presente accordo ponte;
resta ferma la necessità di corrispondere ogni pendenza relativa all'incremento del
primo biennio (di cui all’accordo quadro del 2 marzo 2006) entro il 31 dicembre
2007, ed ogni pendenza relativa all'incremento del secondo biennio al più presto e
comunque non oltre il 30 giugno 2009;

- in sede di definizione del pregresso si dovrà procedere all’assorbimento
dell’indennità di vacanza contrattuale istituita con accordo del 5 luglio 2004.

Letto, confermato e sottoscritto
ARIS

i

GLi
CETITTA

k
T

A AAN

i

Ala, cri
(la Jonio

ni

Pri luna

D'ITALIA BSGALI I -
O
li Ù VI
STU
istoszia»— [so'twrz CERIZIA reo |Leteore [sv'ozsisz 8 sose, xo) GIUOBLIP 09IPEN
G1uG,13U 1UUE 0] 01
GizIAIS IP IUUE ZI >
er'eiees 127986 el'eLee drizere = |Le'69orL ‘svozsiz UUB S + @ BIOSE} xe!
81058; xe]
[au uUE gi o
Ly'sL09 oizinvas Ip IUUE ZI <
[89'oso ve 102988 Jesu: gL'orse enzere © |Le'69rL Guozsoz UNE 9 + E EIOSE) xo] QqUeBLIP 09IPEM
v 21988 e]
(FTA
LL'169°29 1zs06 = |eeuzrei oziare: tnzece Leon z 'av'orese cinpow xo) eoliduos eimanns GIueBUIA
uve 9 ogyesui junsse]
18'6z0s8 avooszi © |zz'ezasi  [sogizor  [zvzec8 166911 Isr'ozsise - eoipaL BaJe
18'620s8 evooei  lzu'ezasi Osegrit |Losorz asoziz = |svozssz eolpew rase
JuUE 9 09UEvLI [unsse|
CIACCRA] levoosi © |ze'osezi  [oo'arzor = [zrzere = |L66912 el'ozsse - Bo]Biruiyo ese;
!0y' 199998 ‘89'006""21 ee'osezi CITI 126691 £ es'oziz [9107997 Bob InuIVo EOJe ‘esselduo9 einpnuIs UeBLIa
Tec 34109)
onuue uueg> | segea | juuesh< |idwoounns essalduiDO
srnoL — |'sniosa erpul |-sntosa evpul |-sniose erpui | ‘snioso ripur | 21504 ‘amou | nas evpui WSÌ ‘siod ‘sSy | oselloger eysusede: CINEIUI Ip elB0jod1y",noisy,noisy
18086,2,3245,"Gli importi spettanti per ciascun livello sono di
seguito indicati:
Tabella A
Inquadramento Importo
retributivo una tantum
Quadri € 811,50
Primo livello € 728,50
Secondo livello € 685,75
Terzo livello
€ 704,00
Super
Terzo livello € 588,25
Quarto livello € 567,25
Quinto livello € 515,50
Sesto livello € 488,25
Settimo livello € 345,25
Riders
Inquadramento Importo
Periodo
retributivo una tantum
A Primi 6 mesi € 423,00
A Mesi successivi € 445,50
B Primi 6 mesi € 458,00
B Ulteriori 9 mesi € 480,50
B Mesi successivi € 486,75
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
____________________ ___________________ _______________",noisy,noisy
14389,3,4858,"aumento nuova
LIVELLI veri CENE paga base LS.Q. | TOTALE
1405112 da 1/05712
1° super 1456,46 82,09 1.488,85 536,07 10,38 180,00 2.165,25
1° + 12 anni 1242.42 28,80 1.271,22 530,45 10,33 130,00 194200
t°+ 2anni 1242,42 2880. 127122 530,45 10,33 100.00 191200
1 1242,42 28,80. 12712: 580,45 10.93 1.812,00
2° 1052,30 25.55 1.077,85 521.63 10,33 1.809,81
3° 975,79 24,26 1.000.605 519,00 10,32 1 529,38
4° 874,83 22,55 397,38 515,40 10.33 1.423.131
5° 769,50 20,78 790,28 512,07 19.33 1.912,68
8° 688.18 19,40 707,58 509.11 10,33 1.227,02
aumento nuova
uveLti [PAGA RA | CCNL |pagabase|CONTNG! EDR. | 190. | TOTALE
vizaz da 112/12
1° super 1488,85 26,99 1.515,84 536,07 10.33 130,00 2.192.246
1° + 12 anni 1271,22 24.00 1.295,22 530,45 10,33 130,00 1.966 00
1°+ 2anni 127122 24,00 1.295,22 530,45 10,35 100.00 1.936,00
1 1271,22 24,00 1.295,22 530,45 10,33 1.836,00
2° 1077,85 21,29 1.099,14 521,63 10,33 183110
3° 1000,08 20,22 1.020,27 519,00 10.33 1.549,60
4° 897,38 18,80 916,18 515,40 10.33 1.441,91
8 790,28 17,92 807.60 512,07 10.32 1.330,00
e 707.58 1617 723.75 509.11 10,32 1.243,19

69‘72S 16‘181 S9'88L cl'z07 09
6z‘E19 18‘761 <0'707 I ASITA 08
19'999 Sh'LLz 82‘612 v6'vez ob
SO‘9LZ sv'L0% 18'S€7 aL'aSc 0£
8L'9SL 95687 IA 4:19 81‘997 oC
00‘088 00‘027 00‘087 00‘00£ ok
16‘5S6 19'E0£ 68471 8e‘2e£ Jodns LL

CULO/NE
<1/60/0£ INDI|ZL/90/0€ INDI] INDI
AFHONVUL € | FHONVAL 07 | AHONVUL EV Va]
WNINVI VNN | NNINVI VNN | cb NNINVI
VNN

ATVLOL INDI

WNOLNVI YNN

ILVANYA FIOVINYVI NNINVI YNN

o oxeBally

82'61S UE ZA! OL'L8L vOV6L 09
92'88S c0‘181 16‘£61 08‘207 08
10'6£9 66‘207 LS‘oLz vS'977 od
0y‘189 se‘, vr'9zz 19777 0£
(108241 86‘622 05‘8€% IZICLIA 06
00'918 07‘697 08‘897 00'887 ok
L9‘216 0S‘167 62‘70£ 88‘87£ Jedns 1

<L/60/0€ | ZL/v0/0€
AVIOL INDI INDI
INDI FHONVUHL|FHONVUL

(471712
TNDI
FHONVUL ITT3ANM
ob NNINVWI
vNN

NOINVI 0€ ol
vNN WOLNVI | NNINVI

ALVICISSNS IMYUNY FIOVINYVI INNINVI YVNN

2 c7e6ely",noisy,noisy
20640,0,0,"ACCORDO ECONOMICO INTEGRATIVO
DEL CONTRATTO COLLETTIVO NAZIONALE DI LAVORO MODA ARTIGIANATO -
PELLETTERIA, CALZATURIERO, TESSILE E ABBIGLIAMENTO ED AFFINI,
CHIMICA E CERAMICA -
codice contratto V754

L’anno 2025 il giorno 21 del mese di Febbraio, in Roma, presso la sede di CONFSAL , sita in Viale
Trastevere 60, si sono costituite le seguenti Parti sociali

CNL Confederazione Nazionale del Lavoro, rappresentata dal Presidente Michele Antonio Eramo,

Confsal Federlavoratori, rappresentata dal Segretario Generale Federica Pascarelli,
CONFSAL- Confederazione Generale dei Sindacati Autonomi dei Lavoratori rappresentata
dal Segretario Generale Angelo Raffaele Margiotta.

Premesso che le parti ritengono necessario tutelare il potere di acquisto dei lavoratori e nel contempo
favorire sia la crescita e lo sviluppo delle imprese che il benessere dei dipendenti

convengono

che a decorrere dal 1 gennaio 2025 vengono adeguati i minimi tabellari in essere e pertanto
concordano di applicare le tabelle salariali di seguito riportate, che sostituiscono ogni altra tabella
salariale precedentemente in vigore
iiololii.ii.i.i.i
1. Tabelle minimi salariali
TABELLA A
SETTORE TESSILE ABBIGLIAMENTO

di Minimial-- | Minimal | Minimi al

[Sesto Ivello_|__©1.439,00_|_C1487,00_]
ettimo Tivello_|__T1.361,00_| 1.405,50 ]
* Da aggiungere indennità di funzione pari a € 21€

TABELLA B
SETTORE TESSILE CALZATURIERO

* Da aggiungere indennità di funzione pari a € 21

TABELLA C
SETTORE LAVORAZIONI A MANO E SU MISURA

Minimi al _- Minimi. al.
. 01/01/2025. 01/10/202

— € 1.973,00

TABELLA D SETTORE
OCCHIALERIA

E E n Minimi al È
I
[Secondo vete | T:9T700
[terzo Tvelo _|__C173600
DO

Quinto Tvello_]__C1.525,00 |

* Da aggiungere indennità di funzione pari a € 21

TABELLA E
Chimica, Gomma-Plastica, Vetro, Concia

7 Minimi Minimi a] x
Inquadramento | 01/01/2025 | 01/10/2025.
[Primo vello O* | 129,00 92,00
| Sese] _t196s.00 -}eZos0no —{__t21330 |]
«[_CI847,00 | CIII9,0 |

(Terzo velo _|_C1790,00 —]",noisy,noisy
19247,1,1659,"- convengono che, a decorrere dal 1° ottobre 2025, vengano adeguati i minimi tabellari
in essere e concordano di applicare la tabella salariale di seguito riportata, che sostituisce
ogni altra tabella salariale precedentemente in vigore nel testo del CCNL e ne costituisce
parte integrante, variando conseguentemente i relativi testi originari.

*  
1.

Modifica Tabella retributiva A
La tabella retributiva A viene così modificata e sostituita:
Inquadramento Minimi retributivi
retributivo dal 01/10/2025
Quadri € 2.196,00
Primo Livello € 2.054,00
Secondo livello € 1.843,00
Terzo livello € 1.582,00
Quarto livello € 1.490,00
Quinto livello € 1.413,00
Sesto livello € 1.344,00
Settimo livello € 1.275,00
Ai lavoratori sarà inoltre riconosciuto un importo una tantum, con possibilità di erogazione in
un’unica soluzione o in un massimo di dodici rate.

Gli importi spettanti per ciascun livello sono di
seguito indicati:
Inquadramento Importo
retributivo una tantum
Quadri € 334,05
Primo Livello € 310,35
Secondo livello € 270,75
Terzo livello € 226,35
Quarto livello € 207,45
Quinto livello € 194,40
Sesto livello € 182,25
Settimo livello € 169,65
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
___________________ _____________________ __________________",noisy,noisy
9523,2,3114,"SEELZA 1L'608 16°86/ ose 2 9
Se'EIEt 20°818 s2'108 12 £08 29
orosri ovsie 18996 sL'Pe6 ®
02661 oo'61e AL'ZIOL aL'ivoL «E
os'gzgi EGIZI PB vPLL OLUZALL sz
L66881 Gross CIGLONI slibze: 52
1646861 00°001 Gr'oes Gere subze: MUUEZ +0
166103 00°081 G1'0ES overeL sueze: HIVE ZI + ab
ovissre 00°081 101988 006/81 eg0seÌ a9dNns sh
199921 es‘oi 11/609 20282 1z'oa 991 9
(CETORI eroi 10748 12'e28 Sez 98108 #9
9091 esoL 09918 82986 ev'ez 0E'146 d
SOS eeoi 00618 L'HO BASA Sp'9io: «È
aL'9S9% eso couzs OLA 2997 +1°9601 aL
18998"" eroi sw'oes eLozer 0008 sL'eezi d
18/4961 0000. eci 40°089 euezei 00'08 supezi HUUE Z +00
16/4661 00081 eLoI 99/008 sLozei 00'08 sL'oezi IUUIE ZL + oh
EIAA 00081 eroi 10'9€9 88/0ss +L'88 CIICHI tedns aL

TLSONo
ep aseg efied esont

TUSOHO
“IND vIUetune

oe'9ezi 11°609 98'914 20/68 ce'189 Di
960201 20218 96108 s'e +0'49/ È)
couzeri (VASTI DELLE el'ov 850/28 DA
RUSSI 00619 sv'gioi ge +9'Z26 ti
ovezei e9'zs 11'960. Por 00°0801 Ba
L64281 91/089 eL'iezi 0976 euzizii o
LBFEGÌ 007001 97088 sL'razi 00°2s elavzi UE Z +06
L66961 o0°0et avo BL'#6zL 008 erevzi IUUE ZL + ob
IAIGIRA qovel 10/968 bL'LISI series 99/8871 4adns ol

VUEVILO THEVVO

v ebay

80/80/10 1° ASVE VOYd TIIBAN

BLVARIA DIOVINUVA

FARMACIE RURALI SUSSIDIATE

Allegato B

PAGA BASE] cent MUOVA] CONTING
| LIVELLI 2101/8/09 | ‘irtaia ""| Pagabase|CEnza | ED:R | LS.0. | TOTALE
da 1/12/11

1° super 1.400,32 56,14 1456,46 536.07 10,33 130,00
1° + 12 anni 1.192,50 49,92 124242 59045 10,93 13000
14+ 2anni 1.192,50 49,92 124242 59045 10.33 10000
1 1.192,50 49,92 124242 530,45 10,33

» 1.008,01 44.29 1052,30 52163 10,32

3° 932.74 42,05 975.79 519,00 10,33

ta 835,7. 39,09 874,83 51540 10,33

8 793.48 36,02 76950 51207 10.93

8° 854,55 33,63 888,18 509.11 10,38",noisy,noisy
