id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
20840,S005,Sequenza contrattuale AGID ad integrazione del CCNL del personale del Comparto Funzioni Centrali del 09 maggio 2022,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20749,T09A,Ipotesi di intesa per il rinnovo del CCNL della dirigenza medica degli Ospedali classificati 2016-2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte per i dirigenti medici dipendenti degli Ospedali Classificati ed IRCCS (T09A).txt,4980,0.0253,noisy
7739,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
4862,H121,FARMACIE PRIVATE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo 14 novembre 2011 ad integrazione e modifica del CCNL 26 maggio 2009 (H121).txt,6776,0.0244,noisy
18987,I170,"Verbale di accordo integrativo e modificativo del CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
7036,E018,ALIMENTARISTI: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20415,S241,Accordo Collettivo Nazionale per la disciplina dei rapporti con i medici di medicina generale ai sensi dell'art.8 del D. Lgs. n. 502 del 1992 e successive modificazioni e integrazioni - triennio 2016-2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo Collettivo Nazionale per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmi (S241).txt,426887,0.0428,noisy
18309,S105,Ipotesi di CCNL relativo al personale del Comparto Funzioni Locali,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S105).txt",12527,0.02,noisy
9974,S000,Sottoscrizione successiva del CCNL relativo al personale del comparto della Presidenza del Consiglio dei Ministri quadriennio normativo 2006-2009 e  biennio economico 2006-2007,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S000).txt",12527,0.02,noisy
18378,S105,CCNL relativo al personale del Comparto Funzioni Locali,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S105).txt",12527,0.02,noisy
20640,V754,"Accordo economico integrativo del CCNL Moda artigianato - Pelletteria, Calzaturiero, Tessile e Abbigliamento ed Affini, Chimica e Ceramica - codice contratto V754","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo economico integrativo del CCNL Moda artigianato - Pelletteria, Calzaturiero, Tessile e Abbigliamento ed Affini, Chimica e Ceramica - codice co (V754).txt",3254,0.0234,noisy
18500,B01F,CCNL per i lavoratori del settore Chimica,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti della piccola e media industria dei settori Chimica, Concia e settori accorpati, Plastica e Gomma, Abrasivi, Ceramica e Vetro (B01F).txt",689,0.0726,noisy
9588,E018,CCNL per i lavoratori dipendenti della piccola e media industria alimentare,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
18085,K545,CCNL IGIENE AMBIENTALE AZIENDE PRIVATE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate (K545).txt,2836,0.0282,noisy
20861,I170,"Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
19518,H02C,"CCNL per i dipendenti del settore Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del settore Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H02C).txt",284790,0.0325,noisy
20858,S000,CCNL del personale del comparto autonomo della Presidenza del Consiglio dei Ministri relativo al triennio 2019-2021,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S000).txt",12527,0.02,noisy
17940,T09A,CCNL ARIS ANMIRS Biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte per i dirigenti medici dipendenti degli Ospedali Classificati ed IRCCS (T09A).txt,4980,0.0253,noisy
20412,S241,Ipotesi di Accordo Collettivo Nazionale per la disciplina dei rapporti con i medici di medicina generale ai sensi dell'art.8 del D. Lgs. n. 502 del 1992 e successive modificazioni e integrazioni,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo Collettivo Nazionale per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmi (S241).txt,426887,0.0428,noisy
17809,E062,CCNL 5 ottobre 1972 per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
11076,H055,CCNL per i dipendenti delle aziende aventi alle proprie dipendenze fino a 14 dipendenti ed esercenti attività TURISTICHE E PUBBLICI ESERCIZI Alberghi - Complessi turistici ricettivi dell'aria aperta - Stabilimenti balneari - Aziende termali - Alberghi diu,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/TURISMO - CISAL (fino a 14 dipendenti) (H055).txt,59056,0.0224,noisy
18310,S205,Ipotesi di CCNL relativo al personale del Comparto Sanità,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S205).txt",12527,0.02,noisy
19783,I170,"CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
7229,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
18383,B130,CCNL 8 luglio 1965 per le aziende industriali che fabbricano articoli di vetro a soffio e a macchina e per i lavoratori da esse dipendenti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 18 maggio 1968 per le aziende industriali che producono articoli di vetro e per i lavoratori da esse dipendenti (B130).txt,523963,0.025,noisy
18118,H02C,"CCNL per i dipendenti del settore Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del settore Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H02C).txt",284790,0.0325,noisy
11199,S000,CCNL relativo al personale del comparto della Presidenza del Consiglio dei Ministri biennio economico 2008-2009,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S000).txt",12527,0.02,noisy
20843,S105,"Accordo di interpretazione autentica dell'art. 41, comma 5, del CCNL dei segretari comunali e provinciali, quadriennio normativo 1998-2001 e biennio economico 1998-1999","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S105).txt",12527,0.02,noisy
17540,I170,"Verbale di Accordo Integrativo al CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
9550,I655,"CCNL per i marittimi imbarcati su unità da diporto destinate a scopi commerciali, anche non in via esclusiva","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i marittimi imbarcati su unità da diporto destinate a scopi commerciali, anche non in via esclusiva (I655).txt",23000,0.0265,noisy
11813,E018,Intesa 16 settembre 2010 per l'incremento dei minimi tabellari del CCNL 17 aprile 2008 valevoli per le piccole e medie aziende del settore alimentare e della panificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20028,S205,"Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale profili informazione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S205).txt",12527,0.02,noisy
20859,K574,Accordo di rinnovo economico del CCNL Multiservizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL Multiservizi (K574).txt,3064,0.0277,noisy
1685,H055,TURISMO - CISAL (fino a 14 dipendenti),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/TURISMO - CISAL (fino a 14 dipendenti) (H055).txt,59056,0.0224,noisy
19266,C053,CCNL addetti all'industria metalmeccanica privata e alla installazione impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti (C053).txt,2798,0.0311,noisy
19887,S205,CCNL relativo al personale del Comparto Sanità,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S205).txt",12527,0.02,noisy
17818,E062,CCNL 1 ottobre 1959  per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
20028,S105,"Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale profili informazione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S105).txt",12527,0.02,noisy
15172,E018,Verbale di accordo per il rinnovo del CCNL per i lavoratori dipendenti della piccola e media industria alimentare,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20002,S005,CCNL relativo alla sequenza contrattuale ad integrazione del CCNL del personale del Comparto Funzioni Centrali del 12 febbraio 2018,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
17831,E062,CCNL 18 luglio1952  per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
20842,S005,"Contratto di interpretazione autentica dell'art. 17, comma 8, terzo periodo, del CCNL del Comparto Funzioni Centrali 2022-2024, sottoscritto il 27 gennaio 2025, concernente la decorrenza della disciplina del diritto all'incarico di posizione organizzativa","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20838,S005,Accordo d'integrazione dell'ACNQ del 12 aprile 2022 in materia di costituzione delle rappresentanze sindacali unitarie per il personale dei comparti delle pubbliche amministrazioni e per la definizione del relativo regolamento elettorale - Comparto Funzioni Centrali,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20284,H02C,"CCNL Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del settore Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H02C).txt",284790,0.0325,noisy
7035,E018,ALIMENTARISTI: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
4026,H055,TURISMO - CISAL (fino a 14 dipendenti),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/TURISMO - CISAL (fino a 14 dipendenti) (H055).txt,59056,0.0224,noisy
9275,E018,"Rinnovo biennio economico 1/1/2006 - 31/12/2007 Unionalimentari - Fai, Flai Uila",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20973,S105,CCNL relativo al personale del Comparto Funzioni Locali triennio 2022-2024,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S105).txt",12527,0.02,noisy
17845,E063,CCNL 29 novembre 1972 per i lavoratori addetti alle industre della macinazione e della pastificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 1 febbraio 1955 per il conglobamento e riassetto zonale delle retribuzioni nell'ndustra molitoria e della pastificazione (E063).txt,15362,0.0719,noisy
20860,K545,Accordo di rinnovo economico del CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate (K545).txt,2836,0.0282,noisy
20044,H04S,"CCNL settore Turismo - Pubblici esercizi, ristorazione collettiva e commerciale, alberghi, stabilimenti balneari","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL settore Turismo - Pubblici esercizi, ristorazione collettiva e commerciale, alberghi, stabilimenti balneari (H04S).txt",994,0.0312,noisy
7760,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
20433,C053,CCNL addetti all'industria metalmeccanica privata e alla installazione impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti (C053).txt,2798,0.0311,noisy
7124,H055,TURISMO - CISAL (fino a 14 dipendenti),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/TURISMO - CISAL (fino a 14 dipendenti) (H055).txt,59056,0.0224,noisy
20411,S241,Accordo Collettivo Nazionale per la disciplina dei rapporti con i medici di medicina generale ai sensi dell'art.8 del D. Lgs. n. 502 del 1992 e successive modificazioni e integrazioni - biennio economico 2008-2009,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo Collettivo Nazionale per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmi (S241).txt,426887,0.0428,noisy
18872,K574,CCNL Multiservizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL Multiservizi (K574).txt,3064,0.0277,noisy
19458,C053,Accordo interconfederale integrativo e modificativo del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti del 01/08/2020,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti (C053).txt,2798,0.0311,noisy
7759,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
6055,H121,FARMACIE PRIVATE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo 14 novembre 2011 ad integrazione e modifica del CCNL 26 maggio 2009 (H121).txt,6776,0.0244,noisy
17127,K545,CCNL IGIENE AMBIENTALE AZIENDE PRIVATE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate (K545).txt,2836,0.0282,noisy
18986,S205,CCNL relativo al personale del Comparto Sanità sezione del personale del ruolo della ricerca sanitaria e delle attività di supporto alla ricerca sanitaria,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S205).txt",12527,0.02,noisy
8674,S000,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S000).txt",12527,0.02,noisy
18849,I170,"CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
2153,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
17817,E062,CCNL 30 novembre 1961 per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
11814,E018,Verbale di accordo per il rinnovo del CCNL per i lavoratori dipendenti della piccola e media industria alimentare. 1 maggio 2010 - 30 aprile 2013,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20780,H121,Verbale di adesione al CCNL dipendenti farmacie private,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo 14 novembre 2011 ad integrazione e modifica del CCNL 26 maggio 2009 (H121).txt,6776,0.0244,noisy
20333,H121,Ipotesi di Accordo di rinnovo del CCNL 26 maggio 2009 e successive modifiche,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo 14 novembre 2011 ad integrazione e modifica del CCNL 26 maggio 2009 (H121).txt,6776,0.0244,noisy
8409,I441,MARITTIMI: Cap. Lungo Corso Armamento Libero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
17829,E062,CCNL 12 marzo 1949 per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
9274,E018,CCNL per i lavoratori dipendenti della piccola e media industria alimentare,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
9548,I441,CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Gruppo Tirrenia non in regolamento organico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
18086,I170,"CCNL per la distribuzione delle merci, della logistica e dei servizi privati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL per la distribuzione delle merci, della logistica e dei servizi privati (I170).txt",4019,0.0211,noisy
19979,K545,CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL IGIENE AMBIENTALE - Aziende Private e Municipalizzate (K545).txt,2836,0.0282,noisy
17811,E062,CCNL 31 gennaio 1967 per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
18307,S005,Ipotesi di CCNL relativo al personale del Comparto Funzioni Centrali,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
17938,T09A,CCNL del personale dirigente medico dipendente degli Ospedali Classificati ancorché riconosciuti IRCCS,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte per i dirigenti medici dipendenti degli Ospedali Classificati ed IRCCS (T09A).txt,4980,0.0253,noisy
4655,S241,SANITA': Medici di Medicina Generale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo Collettivo Nazionale per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmi (S241).txt,426887,0.0428,noisy
4680,E018,ALIMENTARISTI: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
17602,E033,Rettifica al CCNL per i dipendenti da imprese artigiane del settore alimentare e da imprese di panificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rettifica al CCNL per i dipendenti da imprese artigiane del settore alimentare e da imprese di panificazione (E033).txt,1256,0.0303,noisy
17868,E063,Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti al'industra molitoria e della pastificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 1 febbraio 1955 per il conglobamento e riassetto zonale delle retribuzioni nell'ndustra molitoria e della pastificazione (E063).txt,15362,0.0719,noisy
20862,C053,Accordo di rinnovo economico del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL addetti all'industria metalmeccanica privata e alla installazione impianti (C053).txt,2798,0.0311,noisy
20236,C05A,"CCNL per i dipendenti del settore Metalmeccanica - Industria - Installazione impianti""""",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo al CCNL per i dipendenti del settore Metalmeccanica - Industria - Installazione impianti (C05A).txt,5719,0.0759,noisy
20596,S005,CCNL del Comparto Funzioni Centrali triennio 2022-2024,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20870,E018,Verbale di rettifica all'accordo per il rinnovo del CCNL per i lavoratori dipendenti della piccola e media industria alimentare del 28 maggio 2025,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20416,S241,Accordo Collettivo Nazionale per la disciplina dei rapporti con i medici di medicina generale ai sensi dell'art.8 del D. Lgs. n. 502 del 1992 e successive modificazioni e integrazioni - triennio 2019-2021,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo Collettivo Nazionale per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmi (S241).txt,426887,0.0428,noisy
9620,E018,Verbale di accordo per l'adeguamento delle normative contrattuali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
20839,S005,Sequenza contrattuale ad integrazione del CCNL del personale del Comparto Funzioni Centrali del 09 maggio 2022,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
17872,E063,CCNL 1 ottobre 1959 per i lavoratori addetti alle industre della macinaziione e della pastificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 1 febbraio 1955 per il conglobamento e riassetto zonale delle retribuzioni nell'ndustra molitoria e della pastificazione (E063).txt,15362,0.0719,noisy
9945,S000,CCNL relativo al personale del comparto della Presidenza del Consiglio dei Ministri quadriennio normativo 2006-2009 biennio economico 2006-2007,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S000).txt",12527,0.02,noisy
6789,H055,TURISMO - CISAL (fino a 14 dipendenti),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/TURISMO - CISAL (fino a 14 dipendenti) (H055).txt,59056,0.0224,noisy
6484,E018,ALIMENTARISTI: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
17833,E062,Accordo 28 giugno 1956 per il rinnovo del CCNL per i lavoratori dipendenti dalle aziende risiere,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
6501,E018,ALIMENTARISTI: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
